Title,Art Latitude,Art Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Super Category
Highpoint,47.540783,-122.375017,High Point Community Center,47.5406652,-122.3745584,Park,Recreation
Homecoming,47.523467,-122.393633,Cove Park,47.522963,-122.393685,Park,Recreation
I-90 Portal,47.5911,-122.288133,Day Street Park,47.59044158,-122.2863171,Park,Recreation
Inset-Anchor (Park) On Alki,47.595183,-122.387467,Luna Park,47.59509177,-122.3874594,Park,Recreation
Japanese Lantern,47.5825,-122.28795,Mount Baker Park,47.58031814,-122.2885823,Park,Recreation
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park,47.62917534,-122.3158511,Park,Recreation
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Lily Ponds,47.63022022,-122.3154839,Park,Recreation
JUMs,47.527683,-122.368817,No-Name Park,47.52840138,-122.3717242,Park,Recreation
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Warren G. Magnuson Park,47.68099883,-122.258483,Park,Recreation
Leaf Legend,47.657683,-122.406117,Discovery Park Tennis Courts,47.65698873,-122.4048102,Park,Recreation
Martin Luther King Jr. Memorial,47.583067,-122.29735,"Martin Luther King, Jr. Memorial Park",47.58428413,-122.2964763,Park,Recreation
Martin Luther King Jr. Memorial,47.583067,-122.29735,MLK Jr. Memorial Park,47.58348932,-122.2967994,Park,Recreation
Martin Luther King Jr. Memorial,47.583067,-122.29735,College Street Park,47.58260551,-122.2943484,Park,Recreation
Mcgilvra's Farm,47.635467,-122.277917,Madison Park,47.63546188,-122.2773063,Park,Recreation
Mesa,47.670483,-122.3514,Woodland Park,47.67194521,-122.3492689,Park,Recreation
One Hundred and Twenty Ancestors,47.56345,-122.364183,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation
Paragon,47.558867,-122.3512,"T-107 Park, Duwamish",47.55949327,-122.3512503,Park,Recreation
Ripple Sculptures,47.65745,-122.406217,Discovery Park Tennis Courts,47.65698873,-122.4048102,Park,Recreation
Sadako and the Thousand Paper Cranes,47.655583,-122.31865,Burke-Gilman Trail,47.65558856,-122.3205984,Park,Recreation
Salmon Waves,47.66468,-122.3975,Commodore Park,47.66485718,-122.3992905,Park,Recreation
SAMARA,47.659083,-122.277617,Laurelhurst Playfield,47.65968853,-122.2778024,Park,Recreation
Schema,47.7059,-122.291367,Meadowbrook Playfield,47.70652502,-122.2938548,Park,Recreation
Seattle Scatter Piece,47.659033,-122.2776,Laurelhurst Playfield,47.65968853,-122.2778024,Park,Recreation
Sherwood Gillespie,47.567017,-122.3074,Jefferson Park,47.56740539,-122.3103619,Park,Recreation
Spirit of Washington,47.560033,-122.2873,Columbia Park,47.5598039,-122.2875094,Park,Recreation
Story of North Island (Totem Pole),47.646933,-122.301033,McCurdy Park,47.6449647,-122.3018336,Park,Recreation
Story Viewers,47.5587,-122.350783,"T-107 Park, Duwamish",47.55949327,-122.3512503,Park,Recreation
Strata Benches,47.657467,-122.40645,Discovery Park Tennis Courts,47.65698873,-122.4048102,Park,Recreation
Stroke,47.671383,-122.342717,Green Lake Small Craft Center,47.67150882,-122.3432427,Park,Recreation
Sundial,47.645267,-122.33635,Gas Works Park,47.64634323,-122.3354734,Park,Recreation
The Fin Project:  From Swords into Plowshares,47.68085,-122.247333,Kite Hill,47.68160066,-122.2486379,Park,Recreation
The Fin Project:  From Swords into Plowshares,47.68085,-122.247333,Cross Park Trail,47.67958785,-122.2489552,Park,Recreation
The Fin Project:  From Swords into Plowshares,47.68085,-122.247333,Magnuson Series,47.68068477,-122.2484638,Park,Recreation
The Stairway In Fremont Project,47.655417,-122.350017,B.F. Day Playfield,47.65613798,-122.3491788,Park,Recreation
The Unified Playing Field Theory,47.528167,-122.32305,Cesar Chavez Park,47.52667751,-122.3253393,Park,Recreation
Tribal Names,47.563617,-122.3645,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation
Trophies,47.56345,-122.364183,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation
Untitled,47.629617,-122.366733,Marshall Park,47.62966327,-122.3667596,Park,Recreation
Untitled,47.629617,-122.366733,Betty Bowen Viewpoint,47.6295988,-122.3666608,Park,Recreation
Untitled Bird-Bath,47.6312,-122.316733,Volunteer Park,47.62917534,-122.3158511,Park,Recreation
Untitled Bird-Bath,47.6312,-122.316733,Volunteer Park Lily Ponds,47.63022022,-122.3154839,Park,Recreation
Untitled Cor-Ten Steel Sculpture,47.634333,-122.312333,The View,47.63459973,-122.3125662,Park,Recreation
Untitled Stone Garden Lantern,47.54958,-122.25732,Seward Park,47.55020693,-122.2573318,Park,Recreation
Viewers,47.595333,-122.386417,Luna Park,47.59509177,-122.3874594,Park,Recreation
Viewers,47.595333,-122.386417,Marshall Reserve Park,47.5942457,-122.3838916,Park,Recreation
Volumetric Space Frame,47.6295,-122.35995,Kerry Park,47.62948099,-122.3598916,Park,Recreation
Volumetric Space Frame,47.6295,-122.35995,Franklin Place,47.62792533,-122.3590075,Park,Recreation
Wall of Death,47.65515,-122.318383,Burke-Gilman Trail,47.65558856,-122.3205984,Park,Recreation
Water Into Electricity (That Man May Use It Freely),47.645417,-122.30115,McCurdy Park,47.6449647,-122.3018336,Park,Recreation
Waterfront Fountain,47.617983,-122.319467,Cal Anderson Park,47.61708669,-122.3193506,Park,Recreation
Weather Prophet,47.70575,-122.291367,Meadowbrook Playfield,47.70652502,-122.2938548,Park,Recreation
William H. Seward,47.6319,-122.315717,Volunteer Park Lily Ponds,47.63022022,-122.3154839,Park,Recreation
Wit and Wisdom,47.551267,-122.2779,Hillman City Parklet,47.55183644,-122.2779154,Park,Recreation
An Equal And Opposite Reaction,47.624317,-122.351117,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Barbet,47.62425,-122.35233,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Black Sun,47.629917,-122.315167,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation
Cornerstone,47.607967,-122.329267,Town Hall Seattle,47.609118,-122.3300568,Performing Arts Venue,Recreation
Dreaming in Color,47.623883,-122.351133,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Encircled Stream,47.623833,-122.351967,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Fountain of Seseragi,47.62335,-122.35247,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Fountain Of The Northwest,47.62435,-122.35232,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Fu,47.624417,-122.351467,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Homage in Green,47.63205,-122.3157,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation
Human Forms in Balance,47.622083,-122.350867,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation
Kobe Bell,47.62345,-122.352117,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Neototems,47.62235,-122.35255,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Pool,47.623067,-122.352867,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Ross Creek,47.652517,-122.3594,West Of Lenin,47.65255689,-122.3562254,Performing Arts Venue,Recreation
The Lang Fountain,47.62405,-122.35215,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
The Stairway In Fremont Project,47.655417,-122.350017,Fremont Powerhouse,47.654769,-122.349656,Performing Arts Venue,Recreation
Tree Bench,47.601517,-122.3071,Langston Hughes Performing Arts Center,47.60138167,-122.3098489,Performing Arts Venue,Recreation
Untitled,47.623567,-122.35205,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation
Untitled Bird-Bath,47.6312,-122.316733,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation
William H. Seward,47.6319,-122.315717,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation
The Forest Is Waiting,47.552967,-122.363017,Camp Crockett,47.551477,-122.363259,Pet Service,Service
A Place Called Home,47.560033,-122.2869,All The Best Pet Care,47.55940149,-122.2862287,Pet Store,Retail
American Doughboy Bringing Home Victory,47.70965,-122.343033,Fuzzy Buddies Doggy Daycare,47.708412,-122.345234,Pet Store,Retail
